time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
55296,44,1240,108,1712,0.007388653481029905,-43.76971876621246,0.9956199526786804,0.013787081,-0.6859902143478394,0.2274169921875,-0.034312836825847626,0.2,-0.023914939170936123,0.0004092704424510632,1257.0,-2.373115255813953
55808,45,1239,109,1728,0.030180907750036567,-43.7255597114563,0.9945358633995056,0.016246542,0.5980836153030396,0.17919921875,-0.026990190148353577,0.2,-0.020215130789438263,0.0004092704424510632,1257.0,-2.373007977272727
56320,45,1239,110,1744,0.0180815173080191,-43.681925892829895,0.9923895597457886,0.021800753,0.8250876069068909,0.3189697265625,-0.035129718482494354,0.2,-0.028295579410041682,0.0004092704424510632,1257.0,-2.373007977272727
56832,45,1239,111,1760,0.006378460151609033,-43.611528515815735,0.9905346632003784,0.017293062,-2.729229211807251,0.2578125,-0.03434270620346069,0.2,-0.023368800390016986,0.0004092704424510632,1257.0,-2.3736553999999996
57344,46,1239,112,1776,0.06929138221312314,-43.58486759662628,0.9902461171150208,0.027885288,0.18065518140792847,0.3094482421875,-0.0258110910654068,0.2,-0.028731611469993368,0.0004092704424510632,1257.0,-2.3736553999999996
57856,46,1238,113,1792,0.005901899887248874,-43.586151123046875,0.9908252954483032,0.018613676,-0.8620603084564209,0.2508544921875,-0.02076716162264347,0.2,-0.02069752328679897,0.0004092704424510632,1257.0,-2.3767042391304343
58368,47,1237,114,1808,0.09485196357127279,-43.59570515155792,0.9903739094734192,0.025314316,0.10511350631713867,0.295166015625,-0.029313666746020317,0.2,-0.0269814528292045,0.0004092704424510632,1257.0,-2.3767042391304343
58880,47,1237,115,1824,0.006156737101264298,-43.57975995540619,0.990495502948761,0.020904232,-0.6821197271347046,0.263916015625,-0.03356276452541351,0.2,-0.025307871066615917,0.0004092704424510632,1257.0,-2.3767042391304343
59392,47,1237,116,1840,0.0039152898752945475,-43.588982343673706,0.9903849959373474,0.024767786,-1.0253608226776123,0.30322265625,-0.05501904711127281,0.2,-0.03479012972093187,0.0004092704424510632,1257.0,-2.376422361702127
59904,48,1237,117,1856,0.0901564892847091,-43.57328963279724,0.9897029995918274,0.018045831,0.20408856868743896,0.180419921875,-0.011203335598111153,0.2,-0.020370196376461536,0.0004092704424510632,1257.0,-2.376422361702127
60416,48,1237,118,1872,0.007925456542579923,-43.56558382511139,0.9903531074523926,0.016825851,-4.866893768310547,0.2298583984375,-0.04161260277032852,0.2,-0.02527680161074386,0.0004092704424510632,1257.0,-2.3777755625
